rho,lmbda,gamma,k,num_regions,trial,C_T,cr_q
0.9,5,0.00025,5,10,81,-4.9029669981276465,0.687
0.9,5,0.00025,5,10,82,-5.2031849582146785,0.721
0.9,5,0.00025,5,10,83,-4.602415557603635,0.711
0.9,5,0.00025,5,10,84,-5.051182321263788,0.742
0.9,5,0.00025,5,10,85,-4.9600573080660375,0.661
0.9,5,0.00025,5,10,86,-4.703368664037128,0.73
0.9,5,0.00025,5,10,87,-4.912929755043505,0.656
0.9,5,0.00025,5,10,88,-4.975505256707028,0.715
0.9,5,0.00025,5,10,89,-4.800143572113755,0.69
0.9,5,0.00025,5,10,90,-4.838345108952662,0.715
0.9,5,0.00025,5,10,91,-5.183071408471191,0.694
0.9,5,0.00025,5,10,92,-5.05778385240307,0.716
0.9,5,0.00025,5,10,93,-5.530469023935533,0.663
0.9,5,0.00025,5,10,94,-4.95572457890918,0.591
0.9,5,0.00025,5,10,95,-5.263316649038056,0.663
0.9,5,0.00025,5,10,96,-4.953887427591776,0.692
0.9,5,0.00025,5,10,97,-4.9157063302460635,0.725
0.9,5,0.00025,5,10,98,-4.7741093646035155,0.66
0.9,5,0.00025,5,10,99,-5.588667612791475,0.683
0.9,5,0.00025,5,20,0,-4.07455833871734,0.742
0.9,5,0.00025,5,20,1,-4.36684194912418,0.684
0.9,5,0.00025,5,20,2,-3.813770172614675,0.654
0.9,5,0.00025,5,20,3,-3.834898218762065,0.642
0.9,5,0.00025,5,20,4,-3.627665899744823,0.685
0.9,5,0.00025,5,20,5,-3.408592545821756,0.609
0.9,5,0.00025,5,20,6,-4.002219592941375,0.733
0.9,5,0.00025,5,20,7,-3.961974743417922,0.752
0.9,5,0.00025,5,20,8,-3.5602383016667356,0.592
0.9,5,0.00025,5,20,9,-3.976678494890308,0.629
0.9,5,0.00025,5,20,10,-4.019592188802987,0.636
0.9,5,0.00025,5,20,11,-3.853451844143573,0.688
0.9,5,0.00025,5,20,12,-3.933012452334731,0.702
0.9,5,0.00025,5,20,13,-4.153631270281254,0.66
0.9,5,0.00025,5,20,14,-3.9288115856381443,0.651
0.9,5,0.00025,5,20,15,-3.881137843350464,0.725
0.9,5,0.00025,5,20,16,-3.4823941418241486,0.757
0.9,5,0.00025,5,20,17,-3.165516824540757,0.686
0.9,5,0.00025,5,20,18,-4.219304135449737,0.77
0.9,5,0.00025,5,20,19,-3.9280442496577916,0.744
0.9,5,0.00025,5,20,20,-3.8485777868440825,0.721
0.9,5,0.00025,5,20,21,-4.054775603408377,0.673
0.9,5,0.00025,5,20,22,-4.1381399171278925,0.603
0.9,5,0.00025,5,20,23,-3.5699920234268263,0.63
0.9,5,0.00025,5,20,24,-3.949590821163536,0.662
0.9,5,0.00025,5,20,25,-3.859896348898284,0.679
0.9,5,0.00025,5,20,26,-3.5288333409560337,0.723
0.9,5,0.00025,5,20,27,-4.0406394349203625,0.699
0.9,5,0.00025,5,20,28,-3.9837156771832523,0.664
0.9,5,0.00025,5,20,29,-3.9487285375171686,0.643
0.9,5,0.00025,5,20,30,-3.7236237306512185,0.646
0.9,5,0.00025,5,20,31,-3.8767000448363436,0.714
0.9,5,0.00025,5,20,32,-4.308095453543429,0.706
0.9,5,0.00025,5,20,33,-4.057071705706709,0.624
0.9,5,0.00025,5,20,34,-4.157258322013879,0.671
0.9,5,0.00025,5,20,35,-3.3592262411028093,0.714
0.9,5,0.00025,5,20,36,-4.008958910035231,0.72
0.9,5,0.00025,5,20,37,-4.26434140971808,0.694
0.9,5,0.00025,5,20,38,-3.7897895262585948,0.762
0.9,5,0.00025,5,20,39,-3.779807689543651,0.627
0.9,5,0.00025,5,20,40,-4.0088825787297635,0.649
0.9,5,0.00025,5,20,41,-4.035403853906567,0.714
0.9,5,0.00025,5,20,42,-4.017699660540559,0.648
0.9,5,0.00025,5,20,43,-3.6344191464933346,0.644
0.9,5,0.00025,5,20,44,-3.6757055218583075,0.742
0.9,5,0.00025,5,20,45,-3.863831906697133,0.596
0.9,5,0.00025,5,20,46,-4.0452765314114485,0.686
0.9,5,0.00025,5,20,47,-4.3508888873214895,0.688
0.9,5,0.00025,5,20,48,-4.384007498060083,0.64
0.9,5,0.00025,5,20,49,-3.9704987947054295,0.738
0.9,5,0.00025,5,20,50,-3.932086270279299,0.68
0.9,5,0.00025,5,20,51,-3.8570529871497725,0.723
0.9,5,0.00025,5,20,52,-3.868798152552842,0.726
0.9,5,0.00025,5,20,53,-4.026868575179634,0.747
0.9,5,0.00025,5,20,54,-3.9586287539760523,0.699
0.9,5,0.00025,5,20,55,-3.9817986836058994,0.73
0.9,5,0.00025,5,20,56,-3.9712044755575984,0.668
0.9,5,0.00025,5,20,57,-3.9067923637765096,0.726
0.9,5,0.00025,5,20,58,-3.9201833175066247,0.748
0.9,5,0.00025,5,20,59,-3.819116120495489,0.626
0.9,5,0.00025,5,20,60,-3.9940294147158917,0.64
0.9,5,0.00025,5,20,61,-4.189754086179826,0.629
0.9,5,0.00025,5,20,62,-3.6165589274949754,0.606
0.9,5,0.00025,5,20,63,-3.9268098494492345,0.752
0.9,5,0.00025,5,20,64,-3.9447301986709578,0.565
0.9,5,0.00025,5,20,65,-3.9115143522726497,0.698
0.9,5,0.00025,5,20,66,-3.825376126124722,0.651
0.9,5,0.00025,5,20,67,-4.270536916090926,0.681
0.9,5,0.00025,5,20,68,-3.734181139635055,0.72
0.9,5,0.00025,5,20,69,-4.050893645809425,0.577
0.9,5,0.00025,5,20,70,-4.056963165376507,0.723
0.9,5,0.00025,5,20,71,-3.974012982391569,0.701
0.9,5,0.00025,5,20,72,-4.05923405414457,0.642
0.9,5,0.00025,5,20,73,-3.985565898979721,0.773
0.9,5,0.00025,5,20,74,-3.9666088970016022,0.764
0.9,5,0.00025,5,20,75,-4.015321363592814,0.725
0.9,5,0.00025,5,20,76,-4.237095525699215,0.643
0.9,5,0.00025,5,20,77,-3.9409725358391796,0.653
0.9,5,0.00025,5,20,78,-4.079788770841756,0.623
0.9,5,0.00025,5,20,79,-3.7926373207993826,0.706
0.9,5,0.00025,5,20,80,-4.351895338004371,0.69
0.9,5,0.00025,5,20,81,-4.0142577938641475,0.687
0.9,5,0.00025,5,20,82,-3.900628593179309,0.721
0.9,5,0.00025,5,20,83,-4.235363881819492,0.711
0.9,5,0.00025,5,20,84,-4.226300356065936,0.742
0.9,5,0.00025,5,20,85,-3.972321057767584,0.661
0.9,5,0.00025,5,20,86,-3.622214487717226,0.73
0.9,5,0.00025,5,20,87,-4.143277978793291,0.656
0.9,5,0.00025,5,20,88,-4.244416760337622,0.715
0.9,5,0.00025,5,20,89,-3.4449165820904857,0.69
0.9,5,0.00025,5,20,90,-2.901760548949371,0.715
0.9,5,0.00025,5,20,91,-3.9127958856373093,0.694
0.9,5,0.00025,5,20,92,-3.8439406349936807,0.716
0.9,5,0.00025,5,20,93,-3.4655835344809582,0.663
0.9,5,0.00025,5,20,94,-4.679078632352542,0.591
0.9,5,0.00025,5,20,95,-3.41486611634964,0.663
0.9,5,0.00025,5,20,96,-3.8668780116890025,0.692
0.9,5,0.00025,5,20,97,-3.708720858249637,0.725
0.9,5,0.00025,5,20,98,-3.9992229121669656,0.66
0.9,5,0.00025,5,20,99,-4.1549261997545255,0.683
0.9,5,0.00025,10,5,0,-6.559361411540153,0.884
0.9,5,0.00025,10,5,1,-7.3242858593247,0.895
0.9,5,0.00025,10,5,2,-7.183388862036,0.858
0.9,5,0.00025,10,5,3,-6.854179512041783,0.867
0.9,5,0.00025,10,5,4,-6.655196714375444,0.888
0.9,5,0.00025,10,5,5,-6.869084286003464,0.89
0.9,5,0.00025,10,5,6,-7.396988164788119,0.868
0.9,5,0.00025,10,5,7,-6.805780620978445,0.869
0.9,5,0.00025,10,5,8,-7.485717022039029,0.88
0.9,5,0.00025,10,5,9,-6.906798185842843,0.855
0.9,5,0.00025,10,5,10,-6.774752844818065,0.877
0.9,5,0.00025,10,5,11,-7.2596353304056755,0.864
0.9,5,0.00025,10,5,12,-7.174347502913209,0.884
0.9,5,0.00025,10,5,13,-7.032019451056973,0.855
0.9,5,0.00025,10,5,14,-6.506186689099275,0.87
0.9,5,0.00025,10,5,15,-7.503404600047682,0.882
0.9,5,0.00025,10,5,16,-6.856359220185959,0.859
0.9,5,0.00025,10,5,17,-6.911736219316972,0.861
0.9,5,0.00025,10,5,18,-6.964343564133734,0.913
0.9,5,0.00025,10,5,19,-6.720399331604513,0.807
0.9,5,0.00025,10,5,20,-7.106012562836031,0.896
0.9,5,0.00025,10,5,21,-7.1233614642333585,0.879
0.9,5,0.00025,10,5,22,-6.31892074525816,0.878
0.9,5,0.00025,10,5,23,-7.189002643450873,0.887
0.9,5,0.00025,10,5,24,-6.876148043887554,0.859
0.9,5,0.00025,10,5,25,-6.58389910714925,0.894
0.9,5,0.00025,10,5,26,-6.628473754346393,0.877
0.9,5,0.00025,10,5,27,-6.658471909725471,0.884
0.9,5,0.00025,10,5,28,-7.028410611387312,0.865
0.9,5,0.00025,10,5,29,-7.337796968762318,0.86
0.9,5,0.00025,10,5,30,-7.166990622207328,0.893
0.9,5,0.00025,10,5,31,-6.2071783598528425,0.831
0.9,5,0.00025,10,5,32,-6.7252336763916505,0.883
0.9,5,0.00025,10,5,33,-6.910891637786104,0.858
0.9,5,0.00025,10,5,34,-6.98007321334523,0.836
0.9,5,0.00025,10,5,35,-6.747815363191063,0.897
0.9,5,0.00025,10,5,36,-6.799282168182414,0.789
0.9,5,0.00025,10,5,37,-6.515256168765319,0.875
0.9,5,0.00025,10,5,38,-6.240270057348579,0.884
0.9,5,0.00025,10,5,39,-6.9422897294925265,0.864
0.9,5,0.00025,10,5,40,-7.1738265390116265,0.875
0.9,5,0.00025,10,5,41,-6.230491208662333,0.875
0.9,5,0.00025,10,5,42,-6.806068468879723,0.889
0.9,5,0.00025,10,5,43,-7.150279668537241,0.826
0.9,5,0.00025,10,5,44,-7.025372821943391,0.895
0.9,5,0.00025,10,5,45,-7.079471843531775,0.882
0.9,5,0.00025,10,5,46,-6.886042684747822,0.84
0.9,5,0.00025,10,5,47,-6.520289237426919,0.884
0.9,5,0.00025,10,5,48,-7.047214766522386,0.876
0.9,5,0.00025,10,5,49,-7.098325273519018,0.853
0.9,5,0.00025,10,5,50,-7.1328704620414625,0.901
0.9,5,0.00025,10,5,51,-6.321282630998377,0.863
0.9,5,0.00025,10,5,52,-6.946492311799974,0.856
0.9,5,0.00025,10,5,53,-6.8701591800571045,0.86
0.9,5,0.00025,10,5,54,-7.2921869840452365,0.794
0.9,5,0.00025,10,5,55,-6.934488442331826,0.865
0.9,5,0.00025,10,5,56,-6.44180510307367,0.828
0.9,5,0.00025,10,5,57,-6.58356084448424,0.893
0.9,5,0.00025,10,5,58,-6.935445719196991,0.883
0.9,5,0.00025,10,5,59,-7.134854108638636,0.907
0.9,5,0.00025,10,5,60,-6.909124276060604,0.886
0.9,5,0.00025,10,5,61,-7.144585750880975,0.854
0.9,5,0.00025,10,5,62,-6.729334920722856,0.89
0.9,5,0.00025,10,5,63,-7.308584149035856,0.814
0.9,5,0.00025,10,5,64,-6.723490378638949,0.852
0.9,5,0.00025,10,5,65,-7.1904625334368735,0.851
0.9,5,0.00025,10,5,66,-7.474619306976966,0.862
0.9,5,0.00025,10,5,67,-7.66528727906063,0.87
0.9,5,0.00025,10,5,68,-6.632889716311741,0.877
0.9,5,0.00025,10,5,69,-7.250940868699584,0.896
0.9,5,0.00025,10,5,70,-6.691464310511011,0.859
0.9,5,0.00025,10,5,71,-7.338962675976225,0.887
0.9,5,0.00025,10,5,72,-6.863959330666505,0.881
0.9,5,0.00025,10,5,73,-6.495616748416018,0.88
0.9,5,0.00025,10,5,74,-6.617008038927761,0.871
0.9,5,0.00025,10,5,75,-7.171962656423347,0.899
0.9,5,0.00025,10,5,76,-7.1998974141073235,0.831
0.9,5,0.00025,10,5,77,-7.066944932812726,0.889
0.9,5,0.00025,10,5,78,-6.718946899619501,0.841
0.9,5,0.00025,10,5,79,-5.922048642179764,0.843
0.9,5,0.00025,10,5,80,-7.2262679698648755,0.842
0.9,5,0.00025,10,5,81,-6.584606637703142,0.882
0.9,5,0.00025,10,5,82,-6.177737585886298,0.877
0.9,5,0.00025,10,5,83,-7.252760221289406,0.821
0.9,5,0.00025,10,5,84,-6.858842658070969,0.884
0.9,5,0.00025,10,5,85,-6.980083714124839,0.899
0.9,5,0.00025,10,5,86,-6.739470644075081,0.865
0.9,5,0.00025,10,5,87,-7.281323346262951,0.866
0.9,5,0.00025,10,5,88,-7.1285088387938185,0.864
0.9,5,0.00025,10,5,89,-7.062821032669136,0.841
0.9,5,0.00025,10,5,90,-7.178693376501794,0.876
0.9,5,0.00025,10,5,91,-7.270528982039698,0.906
0.9,5,0.00025,10,5,92,-7.033785947829425,0.878
0.9,5,0.00025,10,5,93,-7.099722857764659,0.873
0.9,5,0.00025,10,5,94,-6.7196496859961306,0.905
0.9,5,0.00025,10,5,95,-6.717666801781419,0.856
0.9,5,0.00025,10,5,96,-6.716620048550533,0.867
0.9,5,0.00025,10,5,97,-6.834791828165217,0.852
0.9,5,0.00025,10,5,98,-6.958207324645818,0.869
0.9,5,0.00025,10,5,99,-5.9602314771764755,0.898
0.9,5,0.00025,10,10,0,-4.866618556605326,0.884
0.9,5,0.00025,10,10,1,-4.987006085231119,0.895
0.9,5,0.00025,10,10,2,-4.852964533667608,0.858
0.9,5,0.00025,10,10,3,-4.977311650330227,0.867
0.9,5,0.00025,10,10,4,-4.981504365013388,0.888
0.9,5,0.00025,10,10,5,-5.0724024630409,0.89
0.9,5,0.00025,10,10,6,-4.978946734706476,0.868
0.9,5,0.00025,10,10,7,-4.881155579296486,0.869
0.9,5,0.00025,10,10,8,-4.8112784463199585,0.88
0.9,5,0.00025,10,10,9,-4.969268786486525,0.855
0.9,5,0.00025,10,10,10,-4.770771568581928,0.877
0.9,5,0.00025,10,10,11,-4.871667684758986,0.864
0.9,5,0.00025,10,10,12,-5.225042290326792,0.884
0.9,5,0.00025,10,10,13,-5.328520643004005,0.855
0.9,5,0.00025,10,10,14,-4.729154686631446,0.87
0.9,5,0.00025,10,10,15,-4.992857080011324,0.882
0.9,5,0.00025,10,10,16,-5.2556629076509465,0.859
0.9,5,0.00025,10,10,17,-5.16084294890317,0.861
0.9,5,0.00025,10,10,18,-4.739989497355903,0.913
0.9,5,0.00025,10,10,19,-5.304716424250953,0.807
0.9,5,0.00025,10,10,20,-5.2138137784386736,0.896
0.9,5,0.00025,10,10,21,-5.207263875859876,0.879
0.9,5,0.00025,10,10,22,-5.147240125666206,0.878
0.9,5,0.00025,10,10,23,-5.129895769212214,0.887
0.9,5,0.00025,10,10,24,-5.230476213934636,0.859
0.9,5,0.00025,10,10,25,-5.133203441667358,0.894
0.9,5,0.00025,10,10,26,-4.800166772640917,0.877
0.9,5,0.00025,10,10,27,-5.0370761536271615,0.884
0.9,5,0.00025,10,10,28,-5.147961289706485,0.865
0.9,5,0.00025,10,10,29,-5.058735024827578,0.86
0.9,5,0.00025,10,10,30,-5.267824152559875,0.893
0.9,5,0.00025,10,10,31,-4.5674480118280885,0.831
0.9,5,0.00025,10,10,32,-4.829832488899701,0.883
0.9,5,0.00025,10,10,33,-5.288393923671896,0.858
0.9,5,0.00025,10,10,34,-5.03409296987094,0.836
0.9,5,0.00025,10,10,35,-4.832959990843882,0.897
0.9,5,0.00025,10,10,36,-5.000057177674158,0.789
0.9,5,0.00025,10,10,37,-5.141264531586101,0.875
0.9,5,0.00025,10,10,38,-4.690549319523509,0.884
0.9,5,0.00025,10,10,39,-5.046713379708711,0.864
0.9,5,0.00025,10,10,40,-4.886848689466092,0.875
0.9,5,0.00025,10,10,41,-4.9157341783991,0.875
0.9,5,0.00025,10,10,42,-5.343779987865746,0.889
0.9,5,0.00025,10,10,43,-5.060394107641978,0.826
0.9,5,0.00025,10,10,44,-4.992270216801357,0.895
0.9,5,0.00025,10,10,45,-4.72320948115536,0.882
0.9,5,0.00025,10,10,46,-4.657310558899147,0.84
0.9,5,0.00025,10,10,47,-4.544661139414167,0.884
0.9,5,0.00025,10,10,48,-5.07116271544692,0.876
0.9,5,0.00025,10,10,49,-4.691399931596936,0.853
0.9,5,0.00025,10,10,50,-4.762797968418618,0.901
0.9,5,0.00025,10,10,51,-5.079923012192715,0.863
0.9,5,0.00025,10,10,52,-5.189252531371697,0.856
0.9,5,0.00025,10,10,53,-5.179607261006434,0.86
0.9,5,0.00025,10,10,54,-4.9489134076503465,0.794
0.9,5,0.00025,10,10,55,-5.113226753008919,0.865
0.9,5,0.00025,10,10,56,-4.839986904196836,0.828
0.9,5,0.00025,10,10,57,-5.193796498502999,0.893
0.9,5,0.00025,10,10,58,-5.425114226301987,0.883
0.9,5,0.00025,10,10,59,-5.176032992162241,0.907
0.9,5,0.00025,10,10,60,-5.089412205965535,0.886
0.9,5,0.00025,10,10,61,-5.174063453466795,0.854
0.9,5,0.00025,10,10,62,-4.8514576770141735,0.89
0.9,5,0.00025,10,10,63,-5.263216433897768,0.814
0.9,5,0.00025,10,10,64,-4.778220324020356,0.852
0.9,5,0.00025,10,10,65,-5.034345499916134,0.851
0.9,5,0.00025,10,10,66,-4.943481863091721,0.862
0.9,5,0.00025,10,10,67,-5.229744997673821,0.87
0.9,5,0.00025,10,10,68,-5.09174077756967,0.877
0.9,5,0.00025,10,10,69,-4.955871436490427,0.896
0.9,5,0.00025,10,10,70,-4.873916471229684,0.859
0.9,5,0.00025,10,10,71,-4.886880640648574,0.887
0.9,5,0.00025,10,10,72,-4.880071581001592,0.881
0.9,5,0.00025,10,10,73,-5.241772529208659,0.88
0.9,5,0.00025,10,10,74,-5.368013517516531,0.871
0.9,5,0.00025,10,10,75,-5.1148347185479714,0.899
0.9,5,0.00025,10,10,76,-4.900190171081473,0.831
0.9,5,0.00025,10,10,77,-4.940223982602175,0.889
0.9,5,0.00025,10,10,78,-4.636080712197403,0.841
0.9,5,0.00025,10,10,79,-4.86185930661147,0.843
0.9,5,0.00025,10,10,80,-4.573895544534931,0.842
0.9,5,0.00025,10,10,81,-4.9029669981276465,0.882
0.9,5,0.00025,10,10,82,-5.2031849582146785,0.877
0.9,5,0.00025,10,10,83,-4.602415557603635,0.821
0.9,5,0.00025,10,10,84,-5.051182321263788,0.884
0.9,5,0.00025,10,10,85,-4.9600573080660375,0.899
0.9,5,0.00025,10,10,86,-4.703368664037128,0.865
0.9,5,0.00025,10,10,87,-4.912929755043505,0.866
0.9,5,0.00025,10,10,88,-4.975505256707028,0.864
0.9,5,0.00025,10,10,89,-4.800143572113755,0.841
0.9,5,0.00025,10,10,90,-4.838345108952662,0.876
0.9,5,0.00025,10,10,91,-5.183071408471191,0.906
0.9,5,0.00025,10,10,92,-5.05778385240307,0.878
0.9,5,0.00025,10,10,93,-5.530469023935533,0.873
0.9,5,0.00025,10,10,94,-4.95572457890918,0.905
0.9,5,0.00025,10,10,95,-5.263316649038056,0.856
0.9,5,0.00025,10,10,96,-4.953887427591776,0.867
0.9,5,0.00025,10,10,97,-4.9157063302460635,0.852
0.9,5,0.00025,10,10,98,-4.7741093646035155,0.869
0.9,5,0.00025,10,10,99,-5.588667612791475,0.898
0.9,5,0.00025,10,20,0,-4.07455833871734,0.884
0.9,5,0.00025,10,20,1,-4.36684194912418,0.895
0.9,5,0.00025,10,20,2,-3.813770172614675,0.858
0.9,5,0.00025,10,20,3,-3.834898218762065,0.867
0.9,5,0.00025,10,20,4,-3.627665899744823,0.888
0.9,5,0.00025,10,20,5,-3.408592545821756,0.89
0.9,5,0.00025,10,20,6,-4.002219592941375,0.868
0.9,5,0.00025,10,20,7,-3.961974743417922,0.869
0.9,5,0.00025,10,20,8,-3.5602383016667356,0.88
0.9,5,0.00025,10,20,9,-3.976678494890308,0.855
0.9,5,0.00025,10,20,10,-4.019592188802987,0.877
0.9,5,0.00025,10,20,11,-3.853451844143573,0.864
0.9,5,0.00025,10,20,12,-3.933012452334731,0.884
0.9,5,0.00025,10,20,13,-4.153631270281254,0.855
0.9,5,0.00025,10,20,14,-3.9288115856381443,0.87
0.9,5,0.00025,10,20,15,-3.881137843350464,0.882
0.9,5,0.00025,10,20,16,-3.4823941418241486,0.859
0.9,5,0.00025,10,20,17,-3.165516824540757,0.861
0.9,5,0.00025,10,20,18,-4.219304135449737,0.913
0.9,5,0.00025,10,20,19,-3.9280442496577916,0.807
0.9,5,0.00025,10,20,20,-3.8485777868440825,0.896
0.9,5,0.00025,10,20,21,-4.054775603408377,0.879
0.9,5,0.00025,10,20,22,-4.1381399171278925,0.878
0.9,5,0.00025,10,20,23,-3.5699920234268263,0.887
0.9,5,0.00025,10,20,24,-3.949590821163536,0.859
0.9,5,0.00025,10,20,25,-3.859896348898284,0.894
0.9,5,0.00025,10,20,26,-3.5288333409560337,0.877
0.9,5,0.00025,10,20,27,-4.0406394349203625,0.884
0.9,5,0.00025,10,20,28,-3.9837156771832523,0.865
0.9,5,0.00025,10,20,29,-3.9487285375171686,0.86
0.9,5,0.00025,10,20,30,-3.7236237306512185,0.893
0.9,5,0.00025,10,20,31,-3.8767000448363436,0.831
0.9,5,0.00025,10,20,32,-4.308095453543429,0.883
0.9,5,0.00025,10,20,33,-4.057071705706709,0.858
0.9,5,0.00025,10,20,34,-4.157258322013879,0.836
0.9,5,0.00025,10,20,35,-3.3592262411028093,0.897
0.9,5,0.00025,10,20,36,-4.008958910035231,0.789
0.9,5,0.00025,10,20,37,-4.26434140971808,0.875
0.9,5,0.00025,10,20,38,-3.7897895262585948,0.884
0.9,5,0.00025,10,20,39,-3.779807689543651,0.864
0.9,5,0.00025,10,20,40,-4.0088825787297635,0.875
0.9,5,0.00025,10,20,41,-4.035403853906567,0.875
0.9,5,0.00025,10,20,42,-4.017699660540559,0.889
0.9,5,0.00025,10,20,43,-3.6344191464933346,0.826
0.9,5,0.00025,10,20,44,-3.6757055218583075,0.895
0.9,5,0.00025,10,20,45,-3.863831906697133,0.882
0.9,5,0.00025,10,20,46,-4.0452765314114485,0.84
0.9,5,0.00025,10,20,47,-4.3508888873214895,0.884
0.9,5,0.00025,10,20,48,-4.384007498060083,0.876
0.9,5,0.00025,10,20,49,-3.9704987947054295,0.853
0.9,5,0.00025,10,20,50,-3.932086270279299,0.901
0.9,5,0.00025,10,20,51,-3.8570529871497725,0.863
0.9,5,0.00025,10,20,52,-3.868798152552842,0.856
0.9,5,0.00025,10,20,53,-4.026868575179634,0.86
0.9,5,0.00025,10,20,54,-3.9586287539760523,0.794
0.9,5,0.00025,10,20,55,-3.9817986836058994,0.865
0.9,5,0.00025,10,20,56,-3.9712044755575984,0.828
0.9,5,0.00025,10,20,57,-3.9067923637765096,0.893
0.9,5,0.00025,10,20,58,-3.9201833175066247,0.883
0.9,5,0.00025,10,20,59,-3.819116120495489,0.907
0.9,5,0.00025,10,20,60,-3.9940294147158917,0.886
0.9,5,0.00025,10,20,61,-4.189754086179826,0.854
0.9,5,0.00025,10,20,62,-3.6165589274949754,0.89
0.9,5,0.00025,10,20,63,-3.9268098494492345,0.814
0.9,5,0.00025,10,20,64,-3.9447301986709578,0.852
0.9,5,0.00025,10,20,65,-3.9115143522726497,0.851
0.9,5,0.00025,10,20,66,-3.825376126124722,0.862
0.9,5,0.00025,10,20,67,-4.270536916090926,0.87
0.9,5,0.00025,10,20,68,-3.734181139635055,0.877
0.9,5,0.00025,10,20,69,-4.050893645809425,0.896
0.9,5,0.00025,10,20,70,-4.056963165376507,0.859
0.9,5,0.00025,10,20,71,-3.974012982391569,0.887
0.9,5,0.00025,10,20,72,-4.05923405414457,0.881
0.9,5,0.00025,10,20,73,-3.985565898979721,0.88
0.9,5,0.00025,10,20,74,-3.9666088970016022,0.871
0.9,5,0.00025,10,20,75,-4.015321363592814,0.899
0.9,5,0.00025,10,20,76,-4.237095525699215,0.831
0.9,5,0.00025,10,20,77,-3.9409725358391796,0.889
0.9,5,0.00025,10,20,78,-4.079788770841756,0.841
0.9,5,0.00025,10,20,79,-3.7926373207993826,0.843
0.9,5,0.00025,10,20,80,-4.351895338004371,0.842
0.9,5,0.00025,10,20,81,-4.0142577938641475,0.882
0.9,5,0.00025,10,20,82,-3.900628593179309,0.877
0.9,5,0.00025,10,20,83,-4.235363881819492,0.821
0.9,5,0.00025,10,20,84,-4.226300356065936,0.884
0.9,5,0.00025,10,20,85,-3.972321057767584,0.899
0.9,5,0.00025,10,20,86,-3.622214487717226,0.865
0.9,5,0.00025,10,20,87,-4.143277978793291,0.866
0.9,5,0.00025,10,20,88,-4.244416760337622,0.864
0.9,5,0.00025,10,20,89,-3.4449165820904857,0.841
0.9,5,0.00025,10,20,90,-2.901760548949371,0.876
0.9,5,0.00025,10,20,91,-3.9127958856373093,0.906
0.9,5,0.00025,10,20,92,-3.8439406349936807,0.878
0.9,5,0.00025,10,20,93,-3.4655835344809582,0.873
0.9,5,0.00025,10,20,94,-4.679078632352542,0.905
0.9,5,0.00025,10,20,95,-3.41486611634964,0.856
0.9,5,0.00025,10,20,96,-3.8668780116890025,0.867
0.9,5,0.00025,10,20,97,-3.708720858249637,0.852
0.9,5,0.00025,10,20,98,-3.9992229121669656,0.869
0.9,5,0.00025,10,20,99,-4.1549261997545255,0.898
0.9,5,0.00025,15,5,0,-6.559361411540153,0.929
0.9,5,0.00025,15,5,1,-7.3242858593247,0.923
0.9,5,0.00025,15,5,2,-7.183388862036,0.938
0.9,5,0.00025,15,5,3,-6.854179512041783,0.938
0.9,5,0.00025,15,5,4,-6.655196714375444,0.941
0.9,5,0.00025,15,5,5,-6.869084286003464,0.937
0.9,5,0.00025,15,5,6,-7.396988164788119,0.934
0.9,5,0.00025,15,5,7,-6.805780620978445,0.929
0.9,5,0.00025,15,5,8,-7.485717022039029,0.944
0.9,5,0.00025,15,5,9,-6.906798185842843,0.94
0.9,5,0.00025,15,5,10,-6.774752844818065,0.937
0.9,5,0.00025,15,5,11,-7.2596353304056755,0.935
0.9,5,0.00025,15,5,12,-7.174347502913209,0.913
0.9,5,0.00025,15,5,13,-7.032019451056973,0.918
0.9,5,0.00025,15,5,14,-6.506186689099275,0.938
0.9,5,0.00025,15,5,15,-7.503404600047682,0.953
0.9,5,0.00025,15,5,16,-6.856359220185959,0.958
0.9,5,0.00025,15,5,17,-6.911736219316972,0.949
0.9,5,0.00025,15,5,18,-6.964343564133734,0.911
0.9,5,0.00025,15,5,19,-6.720399331604513,0.936
0.9,5,0.00025,15,5,20,-7.106012562836031,0.92
0.9,5,0.00025,15,5,21,-7.1233614642333585,0.947
0.9,5,0.00025,15,5,22,-6.31892074525816,0.919
0.9,5,0.00025,15,5,23,-7.189002643450873,0.923
0.9,5,0.00025,15,5,24,-6.876148043887554,0.929
0.9,5,0.00025,15,5,25,-6.58389910714925,0.927
0.9,5,0.00025,15,5,26,-6.628473754346393,0.937
0.9,5,0.00025,15,5,27,-6.658471909725471,0.922
0.9,5,0.00025,15,5,28,-7.028410611387312,0.952
0.9,5,0.00025,15,5,29,-7.337796968762318,0.914
0.9,5,0.00025,15,5,30,-7.166990622207328,0.931
0.9,5,0.00025,15,5,31,-6.2071783598528425,0.932
0.9,5,0.00025,15,5,32,-6.7252336763916505,0.921
0.9,5,0.00025,15,5,33,-6.910891637786104,0.935
0.9,5,0.00025,15,5,34,-6.98007321334523,0.932
0.9,5,0.00025,15,5,35,-6.747815363191063,0.945
0.9,5,0.00025,15,5,36,-6.799282168182414,0.911
0.9,5,0.00025,15,5,37,-6.515256168765319,0.923
0.9,5,0.00025,15,5,38,-6.240270057348579,0.929
0.9,5,0.00025,15,5,39,-6.9422897294925265,0.901
0.9,5,0.00025,15,5,40,-7.1738265390116265,0.943
0.9,5,0.00025,15,5,41,-6.230491208662333,0.944
